sample_1,sample_2,haplotypes_shared,total_haplotypes,prop_haplotype_sharing
S436,S487,0,5,0
S436,S488,1,8,0.125
S436,S489,0,6,0
S436,S492,0,5,0
S436,S496,0,5,0
S436,S499,0,9,0
S436,S502,0,7,0
S436,S505,1,7,0.142857143
S436,S506,0,6,0
S436,S507,0,6,0
S436,S508,3,4,0.75
S436,S510,1,6,0.166666667
S436,S511,0,5,0
S437,S1,0,3,0
S437,S2,0,2,0
S437,S3,0,2,0
S437,S4,0,3,0
S437,S5,0,2,0
S437,S6,0,9,0
S437,S7,0,7,0
S437,S8,0,2,0
S437,S10,0,2,0
S437,S12,0,3,0
S437,S13,0,2,0
S437,S15,0,2,0
S437,S16,0,2,0
S437,S17,0,4,0
S437,S18,0,4,0
S437,S19,0,2,0
S437,S20,0,2,0
S437,S21,0,6,0
S437,S22,0,2,0
S437,S23,0,4,0
S437,S24,0,2,0
S437,S25,0,2,0
S437,S26,0,2,0
S437,S27,0,4,0
S437,S28,0,3,0
S437,S30,0,2,0
S437,S31,0,5,0
S437,S32,0,2,0
S437,S33,0,2,0
S437,S34,0,2,0
S437,S35,0,2,0
S437,S39,0,3,0
S437,S42,0,2,0
S437,S43,1,2,0.5
S437,S45,0,2,0
S437,S46,0,4,0
S437,S47,0,7,0
S437,S49,0,4,0
S437,S50,0,4,0
S437,S51,0,2,0
S437,S52,0,2,0
S437,S53,1,3,0.333333333
S437,S54,0,4,0
S437,S55,1,3,0.333333333
S437,S56,0,3,0
S437,S57,0,2,0
S437,S59,0,12,0
S437,S60,0,3,0
S437,S62,0,6,0
S437,S63,0,4,0
S437,S65,1,2,0.5
S437,S66,0,2,0
S437,S67,0,3,0
S437,S68,1,2,0.5
S437,S69,0,6,0
S437,S70,0,4,0
S437,S71,0,2,0
S437,S73,0,2,0
S437,S75,0,2,0
S437,S77,0,10,0
S437,S79,1,1,1
S437,S80,1,2,0.5
S437,S81,0,2,0
S437,S82,0,3,0
S437,S83,0,4,0
S437,S84,0,4,0
S437,S85,0,2,0
S437,S86,0,2,0
S437,S87,0,2,0
S437,S88,0,2,0
S437,S89,1,2,0.5
S437,S91,0,2,0
S437,S94,0,7,0
S437,S95,0,3,0
S437,S97,0,2,0
S437,S98,0,3,0
S437,S101,0,2,0
S437,S103,0,2,0
S437,S106,0,5,0
S437,S107,0,2,0
S437,S108,0,5,0
S437,S111,0,7,0
S437,S113,0,2,0
S437,S118,0,6,0
S437,S119,0,2,0
S437,S121,0,8,0
S437,S122,0,5,0
S437,S123,0,3,0
S437,S126,0,5,0
S437,S129,0,2,0
S437,S130,0,2,0
S437,S131,0,5,0
S437,S133,0,5,0
S437,S134,0,7,0
S437,S135,0,10,0
S437,S136,0,4,0
S437,S137,0,2,0
S437,S138,0,2,0
S437,S139,0,3,0
S437,S140,0,4,0
S437,S141,0,2,0
S437,S142,0,3,0
S437,S143,0,2,0
S437,S145,0,2,0
S437,S146,1,1,1
S437,S147,0,4,0
S437,S148,0,8,0
S437,S149,0,2,0
S437,S151,0,2,0
S437,S152,0,3,0
S437,S153,0,2,0
S437,S154,0,4,0
S437,S155,1,1,1
S437,S156,1,1,1
S437,S158,0,2,0
S437,S160,0,6,0
S437,S165,0,2,0
S437,S166,1,4,0.25
S437,S167,1,1,1
S437,S169,1,1,1
S437,S170,0,3,0
S437,S171,0,2,0
S437,S172,0,2,0
S437,S174,0,2,0
S437,S178,1,4,0.25
S437,S184,0,9,0
S437,S186,0,2,0
S437,S187,0,10,0
S437,S188,0,12,0
S437,S189,0,2,0
S437,S190,0,5,0
S437,S194,0,15,0
S437,S195,0,2,0
S437,S198,0,2,0
S437,S199,0,2,0
S437,S201,0,4,0
S437,S202,0,4,0
S437,S203,0,6,0
S437,S204,0,2,0
S437,S206,0,2,0
S437,S208,0,4,0
S437,S210,0,2,0
S437,S212,0,2,0
S437,S214,0,5,0
S437,S216,0,4,0
S437,S218,0,2,0
S437,S220,1,1,1
S437,S221,0,2,0
S437,S222,0,2,0
S437,S223,0,2,0
S437,S224,0,2,0
S437,S225,0,3,0
S437,S226,0,2,0
S437,S227,0,2,0
S437,S228,1,1,1
S437,S230,0,3,0
S437,S231,0,4,0
S437,S232,0,2,0
S437,S233,1,1,1
S437,S234,0,5,0
S437,S235,0,10,0
S437,S237,0,2,0
S437,S238,0,2,0
S437,S239,0,3,0
S437,S242,0,4,0
S437,S243,0,2,0
S437,S244,1,1,1
S437,S245,1,2,0.5
S437,S247,0,2,0
S437,S254,0,4,0
S437,S255,1,4,0.25
S437,S256,1,2,0.5
S437,S257,1,1,1
S437,S261,0,5,0
S437,S262,0,3,0
S437,S264,0,3,0
S437,S265,0,13,0
S437,S266,1,5,0.2
S437,S267,1,2,0.5
S437,S268,0,3,0
S437,S269,0,8,0
S437,S270,0,4,0
S437,S271,0,5,0
S437,S272,0,2,0
S437,S274,0,3,0
S437,S275,0,2,0
S437,S276,0,3,0
S437,S277,0,3,0
S437,S278,0,3,0
S437,S280,0,2,0
S437,S281,0,4,0
S437,S282,0,4,0
S437,S284,0,2,0
S437,S285,0,2,0
S437,S286,0,2,0
S437,S294,0,3,0
S437,S295,0,2,0
S437,S297,0,3,0
S437,S298,0,2,0
S437,S300,0,2,0
S437,S302,0,3,0
S437,S303,0,3,0
S437,S304,0,3,0
S437,S305,0,2,0
S437,S306,0,2,0
S437,S308,0,2,0
S437,S309,0,2,0
S437,S310,0,3,0
S437,S311,0,2,0
S437,S313,0,2,0
S437,S316,0,5,0
S437,S317,1,5,0.2
S437,S318,0,2,0
S437,S319,0,2,0
S437,S320,0,3,0
S437,S321,0,4,0
S437,S322,0,2,0
S437,S324,0,2,0
S437,S325,0,3,0
S437,S326,0,2,0
S437,S328,0,3,0
S437,S329,0,2,0
S437,S331,0,3,0
S437,S332,0,6,0
S437,S333,0,2,0
S437,S334,0,2,0
S437,S335,0,2,0
S437,S336,0,2,0
S437,S337,0,4,0
S437,S338,0,3,0
S437,S339,0,6,0
S437,S340,0,5,0
S437,S342,0,2,0
S437,S344,0,2,0
S437,S345,0,2,0
S437,S346,0,5,0
S437,S348,0,11,0
S437,S349,0,2,0
S437,S354,0,3,0
S437,S355,0,2,0
S437,S358,0,5,0
S437,S359,0,2,0
S437,S360,1,2,0.5
S437,S361,0,6,0
S437,S362,0,2,0
S437,S363,0,3,0
S437,S365,0,3,0
S437,S366,0,4,0
S437,S367,0,2,0
S437,S368,0,2,0
S437,S371,0,2,0
S437,S373,0,2,0
S437,S374,0,5,0
S437,S375,0,4,0
S437,S376,0,4,0
S437,S377,0,4,0
S437,S378,0,3,0
S437,S380,1,1,1
S437,S381,0,2,0
S437,S384,0,2,0
S437,S387,0,4,0
S437,S388,0,12,0
S437,S390,0,2,0
S437,S391,0,2,0
S437,S392,0,2,0
S437,S393,0,2,0
S437,S394,0,2,0
S437,S395,0,3,0
S437,S397,0,2,0
S437,S399,0,5,0
S437,S400,0,8,0
S437,S401,1,3,0.333333333
S437,S402,0,2,0
S437,S404,1,2,0.5
S437,S405,0,2,0
S437,S406,0,3,0
S437,S407,1,2,0.5
S437,S411,1,2,0.5
S437,S412,1,2,0.5
S437,S413,0,4,0
S437,S415,0,3,0
S437,S416,1,2,0.5
S437,S417,0,6,0
S437,S418,0,2,0
S437,S419,0,3,0
S437,S420,1,1,1
S437,S421,1,2,0.5
S437,S422,1,1,1
S437,S423,1,2,0.5
S437,S424,0,3,0
S437,S425,0,2,0
S437,S426,1,2,0.5
S437,S427,0,2,0
S437,S428,1,4,0.25
S437,S429,0,8,0
S437,S431,0,2,0
S437,S432,1,2,0.5
S437,S433,1,2,0.5
S437,S434,1,1,1
S437,S435,1,6,0.166666667
S437,S436,0,5,0
S437,S438,1,2,0.5
S437,S439,0,8,0
S437,S440,1,4,0.25
S437,S441,1,1,1
S437,S442,0,9,0
S437,S443,0,3,0
S437,S444,1,8,0.125
S437,S445,1,1,1
S437,S447,0,2,0
S437,S448,0,2,0
S437,S449,0,2,0
S437,S450,0,4,0
S437,S451,0,2,0
S437,S453,0,3,0
S437,S456,0,2,0
S437,S458,0,2,0
S437,S462,0,4,0
S437,S463,0,2,0
S437,S466,0,2,0
S437,S467,0,6,0
S437,S468,0,4,0
S437,S470,0,2,0
S437,S471,0,6,0
S437,S473,0,5,0
S437,S474,0,5,0
S437,S475,0,4,0
S437,S478,0,7,0
S437,S479,0,2,0
S437,S480,0,2,0
S437,S481,0,2,0
S437,S482,0,4,0
S437,S483,0,7,0
S437,S484,0,7,0
S437,S486,0,8,0
S437,S487,0,2,0
S437,S488,0,6,0
S437,S489,0,3,0
S437,S492,0,2,0
S437,S496,0,2,0
S437,S499,1,5,0.2
S437,S502,0,4,0
S437,S505,0,5,0
S437,S506,0,3,0
S437,S507,0,3,0
S437,S508,0,4,0
S437,S510,0,4,0
S437,S511,0,2,0
S438,S1,0,4,0
S438,S2,1,2,0.5
S438,S3,0,3,0
S438,S4,0,4,0
S438,S5,0,3,0
S438,S6,0,10,0
S438,S7,0,8,0
S438,S8,0,3,0
S438,S10,0,3,0
S438,S12,0,4,0
S438,S13,0,3,0
S438,S15,0,3,0
S438,S16,0,3,0
S438,S17,0,5,0
S438,S18,0,5,0
S438,S19,0,3,0
S438,S20,0,3,0
S438,S21,0,7,0
S438,S22,0,3,0
S438,S23,1,4,0.25
S438,S24,0,3,0
S438,S25,0,3,0
S438,S26,0,3,0
S438,S27,0,5,0
S438,S28,0,4,0
S438,S30,0,3,0
S438,S31,0,6,0
S438,S32,0,3,0
S438,S33,0,3,0
S438,S34,0,3,0
S438,S35,0,3,0
S438,S39,0,4,0
S438,S42,0,3,0
S438,S43,1,3,0.333333333
S438,S45,0,3,0
S438,S46,0,5,0
S438,S47,0,8,0
S438,S49,0,5,0
S438,S50,0,5,0
S438,S51,0,3,0
S438,S52,0,3,0
S438,S53,1,4,0.25
S438,S54,0,5,0
S438,S55,1,4,0.25
S438,S56,0,4,0
S438,S57,0,3,0
S438,S59,0,13,0
S438,S60,0,4,0
S438,S62,0,7,0
S438,S63,0,5,0
S438,S65,1,3,0.333333333
S438,S66,0,3,0
S438,S67,0,4,0
S438,S68,1,3,0.333333333
S438,S69,0,7,0
S438,S70,0,5,0
S438,S71,0,3,0
S438,S73,0,3,0
S438,S75,0,3,0
S438,S77,1,10,0.1
S438,S79,1,2,0.5
S438,S80,1,3,0.333333333
S438,S81,0,3,0
S438,S82,0,4,0
S438,S83,0,5,0
S438,S84,0,5,0
S438,S85,0,3,0
S438,S86,0,3,0
S438,S87,0,3,0
S438,S88,0,3,0
S438,S89,1,3,0.333333333
S438,S91,0,3,0
S438,S94,0,8,0
S438,S95,0,4,0
S438,S97,0,3,0
S438,S98,0,4,0
S438,S101,0,3,0
S438,S103,0,3,0
S438,S106,0,6,0
S438,S107,0,3,0
S438,S108,0,6,0
S438,S111,0,8,0
S438,S113,0,3,0
S438,S118,0,7,0
S438,S119,0,3,0
S438,S121,0,9,0
S438,S122,0,6,0
S438,S123,0,4,0
S438,S126,0,6,0
S438,S129,0,3,0
S438,S130,1,2,0.5
S438,S131,0,6,0
S438,S133,0,6,0
S438,S134,0,8,0
S438,S135,0,11,0
S438,S136,0,5,0
S438,S137,0,3,0
S438,S138,0,3,0
S438,S139,0,4,0
S438,S140,0,5,0
S438,S141,0,3,0
S438,S142,0,4,0
S438,S143,0,3,0
S438,S145,0,3,0
S438,S146,1,2,0.5
S438,S147,0,5,0
S438,S148,0,9,0
S438,S149,0,3,0
S438,S151,0,3,0
S438,S152,1,3,0.333333333
S438,S153,0,3,0
S438,S154,0,5,0
S438,S155,1,2,0.5
S438,S156,1,2,0.5
S438,S158,0,3,0
S438,S160,0,7,0
S438,S165,0,3,0
S438,S166,1,5,0.2
S438,S167,1,2,0.5
S438,S169,1,2,0.5
S438,S170,0,4,0
S438,S171,0,3,0
S438,S172,0,3,0
S438,S174,0,3,0
S438,S178,1,5,0.2
S438,S184,0,10,0
S438,S186,0,3,0
S438,S187,0,11,0
S438,S188,0,13,0
S438,S189,0,3,0
S438,S190,0,6,0
S438,S194,0,16,0
S438,S195,0,3,0
S438,S198,0,3,0
S438,S199,0,3,0
S438,S201,0,5,0
S438,S202,0,5,0
S438,S203,0,7,0
S438,S204,0,3,0
S438,S206,0,3,0
S438,S208,0,5,0
S438,S210,0,3,0
S438,S212,0,3,0
S438,S214,0,6,0
S438,S216,0,5,0
S438,S218,0,3,0
S438,S220,1,2,0.5
S438,S221,0,3,0
S438,S222,0,3,0
S438,S223,0,3,0
S438,S224,0,3,0
S438,S225,0,4,0
S438,S226,0,3,0
S438,S227,0,3,0
S438,S228,1,2,0.5
S438,S230,0,4,0
S438,S231,0,5,0
S438,S232,0,3,0
S438,S233,1,2,0.5
S438,S234,1,5,0.2
S438,S235,0,11,0
S438,S237,0,3,0
S438,S238,0,3,0
S438,S239,0,4,0
S438,S242,0,5,0
S438,S243,0,3,0
S438,S244,1,2,0.5
S438,S245,1,3,0.333333333
S438,S247,0,3,0
S438,S254,0,5,0
S438,S255,1,5,0.2
S438,S256,1,3,0.333333333
S438,S257,1,2,0.5
S438,S261,0,6,0
S438,S262,0,4,0
S438,S264,0,4,0
S438,S265,0,14,0
S438,S266,1,6,0.166666667
S438,S267,1,3,0.333333333
S438,S268,0,4,0
S438,S269,0,9,0
S438,S270,0,5,0
S438,S271,0,6,0
S438,S272,0,3,0
S438,S274,0,4,0
S438,S275,0,3,0
S438,S276,0,4,0
S438,S277,0,4,0
S438,S278,0,4,0
S438,S280,0,3,0
S438,S281,0,5,0
S438,S282,0,5,0
S438,S284,0,3,0
S438,S285,0,3,0
S438,S286,0,3,0
S438,S294,0,4,0
S438,S295,0,3,0
S438,S297,0,4,0
S438,S298,0,3,0
S438,S300,0,3,0
S438,S302,0,4,0
S438,S303,0,4,0
S438,S304,0,4,0
S438,S305,0,3,0
S438,S306,1,2,0.5
S438,S308,0,3,0
S438,S309,0,3,0
S438,S310,0,4,0
S438,S311,0,3,0
S438,S313,0,3,0
S438,S316,0,6,0
S438,S317,1,6,0.166666667
S438,S318,0,3,0
S438,S319,0,3,0
S438,S320,0,4,0
S438,S321,0,5,0
S438,S322,0,3,0
S438,S324,0,3,0
S438,S325,0,4,0
S438,S326,0,3,0
S438,S328,0,4,0
S438,S329,0,3,0
S438,S331,0,4,0
S438,S332,0,7,0
S438,S333,0,3,0
S438,S334,0,3,0
S438,S335,0,3,0
S438,S336,0,3,0
S438,S337,0,5,0
S438,S338,0,4,0
S438,S339,0,7,0
S438,S340,0,6,0
S438,S342,0,3,0
S438,S344,0,3,0
S438,S345,0,3,0
S438,S346,0,6,0
S438,S348,0,12,0
S438,S349,0,3,0
S438,S354,0,4,0
S438,S355,1,2,0.5
S438,S358,0,6,0
S438,S359,0,3,0
S438,S360,1,3,0.333333333
S438,S361,1,6,0.166666667
S438,S362,0,3,0
S438,S363,0,4,0
S438,S365,0,4,0
S438,S366,0,5,0
S438,S367,1,2,0.5
S438,S368,0,3,0
S438,S371,0,3,0
S438,S373,1,2,0.5
S438,S374,0,6,0
S438,S375,0,5,0
S438,S376,0,5,0
S438,S377,0,5,0
S438,S378,0,4,0
S438,S380,1,2,0.5
S438,S381,0,3,0
S438,S384,0,3,0
S438,S387,1,4,0.25
S438,S388,0,13,0
S438,S390,0,3,0
S438,S391,0,3,0
S438,S392,0,3,0
S438,S393,0,3,0
S438,S394,0,3,0
S438,S395,0,4,0
S438,S397,0,3,0
S438,S399,0,6,0
S438,S400,0,9,0
S438,S401,1,4,0.25
S438,S402,0,3,0
S438,S404,1,3,0.333333333
S438,S405,0,3,0
S438,S406,0,4,0
S438,S407,1,3,0.333333333
S438,S411,1,3,0.333333333
S438,S412,1,3,0.333333333
S438,S413,0,5,0
S438,S415,0,4,0
S438,S416,1,3,0.333333333
S438,S417,0,7,0
S438,S418,0,3,0
S438,S419,0,4,0
S438,S420,1,2,0.5
S438,S421,1,3,0.333333333
S438,S422,1,2,0.5
S438,S423,1,3,0.333333333
S438,S424,0,4,0
S438,S425,0,3,0
S438,S426,1,3,0.333333333
S438,S427,0,3,0
S438,S428,1,5,0.2
S438,S429,1,8,0.125
S438,S431,0,3,0
S438,S432,1,3,0.333333333
S438,S433,1,3,0.333333333
S438,S434,1,2,0.5
S438,S435,1,7,0.142857143
S438,S436,0,6,0
S438,S437,1,2,0.5
S438,S439,0,9,0
S438,S440,1,5,0.2
S438,S441,1,2,0.5
S438,S442,0,10,0
S438,S443,0,4,0
S438,S444,1,9,0.111111111
S438,S445,1,2,0.5
S438,S447,0,3,0
S438,S448,0,3,0
S438,S449,0,3,0
S438,S450,0,5,0
S438,S451,0,3,0
S438,S453,0,4,0
S438,S456,0,3,0
S438,S458,0,3,0
S438,S462,0,5,0
S438,S463,0,3,0
S438,S466,0,3,0
S438,S467,0,7,0
S438,S468,0,5,0
S438,S470,0,3,0
S438,S471,0,7,0
S438,S473,0,6,0
S438,S474,0,6,0
S438,S475,0,5,0
S438,S478,0,8,0
S438,S479,0,3,0
S438,S480,0,3,0
S438,S481,0,3,0
S438,S482,0,5,0
S438,S483,0,8,0
S438,S484,0,8,0
S438,S486,0,9,0
S438,S487,0,3,0
S438,S488,0,7,0
S438,S489,0,4,0
S438,S492,0,3,0
S438,S496,0,3,0
S438,S499,1,6,0.166666667
S438,S502,0,5,0
S438,S505,0,6,0
S438,S506,0,4,0
S438,S507,0,4,0
S438,S508,0,5,0
S438,S510,0,5,0
S438,S511,0,3,0
S439,S1,0,9,0
S439,S2,0,8,0
S439,S3,1,7,0.142857143
S439,S4,1,8,0.125
S439,S5,1,7,0.142857143
S439,S6,5,10,0.5
S439,S7,4,9,0.444444444
S439,S8,0,8,0
S439,S10,1,7,0.142857143
S439,S12,1,8,0.125
S439,S13,0,8,0
S439,S15,1,7,0.142857143
S439,S16,1,7,0.142857143
S439,S17,2,8,0.25
S439,S18,2,8,0.25
S439,S19,0,8,0
S439,S20,1,7,0.142857143
S439,S21,2,10,0.2
S439,S22,0,8,0
S439,S23,0,10,0
S439,S24,0,8,0
S439,S25,1,7,0.142857143
S439,S26,1,7,0.142857143
S439,S27,0,10,0
S439,S28,1,8,0.125
S439,S30,0,8,0
S439,S31,3,8,0.375
S439,S32,0,8,0
S439,S33,0,8,0
S439,S34,0,8,0
S439,S35,1,7,0.142857143
S439,S39,1,8,0.125
S439,S42,1,7,0.142857143
S439,S43,0,9,0
S439,S45,0,8,0
S439,S46,1,9,0.111111111
S439,S47,3,10,0.3
S439,S49,3,7,0.428571429
S439,S50,0,10,0
S439,S51,0,8,0
S439,S52,0,8,0
S439,S53,0,10,0
S439,S54,2,8,0.25
S439,S55,0,10,0
S439,S56,0,9,0
S439,S57,0,8,0
S439,S59,4,14,0.285714286
S439,S60,1,8,0.125
S439,S62,1,11,0.090909091
S439,S63,2,8,0.25
S439,S65,0,9,0
S439,S66,1,7,0.142857143
S439,S67,0,9,0
S439,S68,0,9,0
S439,S69,2,10,0.2
S439,S70,2,8,0.25
S439,S71,0,8,0
S439,S73,0,8,0
S439,S75,0,8,0
S439,S77,1,15,0.066666667
S439,S79,0,8,0
S439,S80,0,9,0
S439,S81,1,7,0.142857143
S439,S82,0,9,0
S439,S83,0,10,0
S439,S84,0,10,0
S439,S85,0,8,0
S439,S86,0,8,0
S439,S87,1,7,0.142857143
S439,S88,1,7,0.142857143
S439,S89,0,9,0
S439,S91,0,8,0
S439,S94,3,10,0.3
S439,S95,0,9,0
S439,S97,0,8,0
S439,S98,1,8,0.125
S439,S101,0,8,0
S439,S103,0,8,0
S439,S106,3,8,0.375
S439,S107,1,7,0.142857143
S439,S108,3,8,0.375
S439,S111,4,9,0.444444444
S439,S113,0,8,0
S439,S118,2,10,0.2
S439,S119,1,7,0.142857143
S439,S121,4,10,0.4
S439,S122,2,9,0.222222222
S439,S123,0,9,0
S439,S126,2,9,0.222222222
S439,S129,1,7,0.142857143
S439,S130,0,8,0
S439,S131,2,9,0.222222222
S439,S133,2,9,0.222222222
S439,S134,1,12,0.083333333
S439,S135,2,14,0.142857143
S439,S136,2,8,0.25
S439,S137,0,8,0
S439,S138,0,8,0
S439,S139,0,9,0
S439,S140,0,10,0
S439,S141,1,7,0.142857143
S439,S142,2,7,0.285714286
S439,S143,1,7,0.142857143
S439,S145,0,8,0
S439,S146,0,8,0
S439,S147,3,7,0.428571429
S439,S148,1,13,0.076923077
S439,S149,0,8,0
S439,S151,1,7,0.142857143
S439,S152,1,8,0.125
S439,S153,0,8,0
S439,S154,3,7,0.428571429
S439,S155,0,8,0
S439,S156,0,8,0
S439,S158,1,7,0.142857143
S439,S160,3,9,0.333333333
S439,S165,1,7,0.142857143
S439,S166,2,9,0.222222222
S439,S167,0,8,0
S439,S169,0,8,0
S439,S170,0,9,0
S439,S171,0,8,0
S439,S172,0,8,0
S439,S174,0,8,0
S439,S178,1,10,0.1
S439,S184,4,11,0.363636364
S439,S186,1,7,0.142857143
S439,S187,1,15,0.066666667
S439,S188,5,13,0.384615385
S439,S189,1,7,0.142857143
S439,S190,1,10,0.1
S439,S194,4,17,0.235294118
S439,S195,0,8,0
S439,S198,1,7,0.142857143
S439,S199,0,8,0
S439,S201,0,10,0
S439,S202,2,8,0.25
S439,S203,3,9,0.333333333
S439,S204,0,8,0
S439,S206,0,8,0
S439,S208,1,9,0.111111111
S439,S210,0,8,0
S439,S212,0,8,0
S439,S214,1,10,0.1
S439,S216,3,7,0.428571429
S439,S218,0,8,0
S439,S220,0,8,0
S439,S221,0,8,0
S439,S222,1,7,0.142857143
S439,S223,0,8,0
S439,S224,1,7,0.142857143
S439,S225,2,7,0.285714286
S439,S226,0,8,0
S439,S227,0,8,0
S439,S228,0,8,0
S439,S230,1,8,0.125
S439,S231,1,9,0.111111111
S439,S232,1,7,0.142857143
S439,S233,0,8,0
S439,S234,2,9,0.222222222
S439,S235,3,13,0.230769231
S439,S237,0,8,0
S439,S238,0,8,0
S439,S239,1,8,0.125
S439,S242,2,8,0.25
S439,S243,1,7,0.142857143
S439,S244,0,8,0
S439,S245,1,8,0.125
S439,S247,1,7,0.142857143
S439,S254,0,10,0
S439,S255,1,10,0.1
S439,S256,1,8,0.125
S439,S257,0,8,0
S439,S261,1,10,0.1
S439,S262,0,9,0
S439,S264,0,9,0
S439,S265,6,13,0.461538462
S439,S266,0,12,0
S439,S267,1,8,0.125
S439,S268,1,8,0.125
S439,S269,2,12,0.166666667
S439,S270,1,9,0.111111111
S439,S271,1,10,0.1
S439,S272,1,7,0.142857143
S439,S274,1,8,0.125
S439,S275,0,8,0
S439,S276,0,9,0
S439,S277,0,9,0
S439,S278,1,8,0.125
S439,S280,1,7,0.142857143
S439,S281,0,10,0
S439,S282,3,7,0.428571429
S439,S284,0,8,0
S439,S285,0,8,0
S439,S286,0,8,0
S439,S294,1,8,0.125
S439,S295,1,7,0.142857143
S439,S297,0,9,0
S439,S298,0,8,0
S439,S300,1,7,0.142857143
S439,S302,0,9,0
S439,S303,0,9,0
S439,S304,1,8,0.125
S439,S305,0,8,0
S439,S306,0,8,0
S439,S308,0,8,0
S439,S309,1,7,0.142857143
S439,S310,0,9,0
S439,S311,1,7,0.142857143
S439,S313,0,8,0
S439,S316,2,9,0.222222222
S439,S317,0,12,0
S439,S318,1,7,0.142857143
S439,S319,1,7,0.142857143
S439,S320,0,9,0
S439,S321,0,10,0
S439,S322,1,7,0.142857143
S439,S324,0,8,0
S439,S325,0,9,0
S439,S326,0,8,0
S439,S328,1,8,0.125
S439,S329,0,8,0
S439,S331,1,8,0.125
S439,S332,1,11,0.090909091
S439,S333,0,8,0
S439,S334,0,8,0
S439,S335,0,8,0
S439,S336,0,8,0
S439,S337,2,8,0.25
S439,S338,1,8,0.125
S439,S339,3,9,0.333333333
S439,S340,1,10,0.1
S439,S342,0,8,0
S439,S344,1,7,0.142857143
S439,S345,0,8,0
S439,S346,2,9,0.222222222
S439,S348,4,13,0.307692308
S439,S349,1,7,0.142857143
S439,S354,1,8,0.125
S439,S355,0,8,0
S439,S358,1,10,0.1
S439,S359,1,7,0.142857143
S439,S360,1,8,0.125
S439,S361,2,10,0.2
S439,S362,0,8,0
S439,S363,0,9,0
S439,S365,0,9,0
S439,S366,1,9,0.111111111
S439,S367,0,8,0
S439,S368,0,8,0
S439,S371,0,8,0
S439,S373,0,8,0
S439,S374,2,9,0.222222222
S439,S375,2,8,0.25
S439,S376,0,10,0
S439,S377,0,10,0
S439,S378,2,7,0.285714286
S439,S380,0,8,0
S439,S381,1,7,0.142857143
S439,S384,1,7,0.142857143
S439,S387,1,9,0.111111111
S439,S388,3,15,0.2
S439,S390,0,8,0
S439,S391,0,8,0
S439,S392,0,8,0
S439,S393,0,8,0
S439,S394,1,7,0.142857143
S439,S395,1,8,0.125
S439,S397,1,7,0.142857143
S439,S399,1,10,0.1
S439,S400,5,9,0.555555556
S439,S401,1,9,0.111111111
S439,S402,0,8,0
S439,S404,0,9,0
S439,S405,1,7,0.142857143
S439,S406,1,8,0.125
S439,S407,1,8,0.125
S439,S411,0,9,0
S439,S412,1,8,0.125
S439,S413,3,7,0.428571429
S439,S415,1,8,0.125
S439,S416,0,9,0
S439,S417,1,11,0.090909091
S439,S418,0,8,0
S439,S419,0,9,0
S439,S420,0,8,0
S439,S421,0,9,0
S439,S422,0,8,0
S439,S423,1,8,0.125
S439,S424,0,9,0
S439,S425,0,8,0
S439,S426,1,8,0.125
S439,S427,0,8,0
S439,S428,1,10,0.1
S439,S429,3,11,0.272727273
S439,S431,1,7,0.142857143
S439,S432,1,8,0.125
S439,S433,1,8,0.125
S439,S434,0,8,0
S439,S435,2,11,0.181818182
S439,S436,1,10,0.1
S439,S437,0,8,0
S439,S438,0,9,0
S439,S440,2,9,0.222222222
S439,S441,0,8,0
S439,S442,2,13,0.153846154
S439,S443,1,8,0.125
S439,S444,2,13,0.153846154
S439,S445,0,8,0
S439,S447,0,8,0
S439,S448,0,8,0
S439,S449,1,7,0.142857143
S439,S450,3,7,0.428571429
S439,S451,1,7,0.142857143
S439,S453,1,8,0.125
S439,S456,1,7,0.142857143
S439,S458,0,8,0
S439,S462,1,9,0.111111111
S439,S463,1,7,0.142857143
S439,S466,1,7,0.142857143
S439,S467,3,9,0.333333333
S439,S468,2,8,0.25
S439,S470,0,8,0
S439,S471,2,10,0.2
S439,S473,1,10,0.1
S439,S474,2,9,0.222222222
S439,S475,1,9,0.111111111
S439,S478,2,11,0.181818182
S439,S479,0,8,0
S439,S480,1,7,0.142857143
S439,S481,0,8,0
S439,S482,0,10,0
S439,S483,3,10,0.3
S439,S484,1,12,0.083333333
S439,S486,4,10,0.4
S439,S487,0,8,0
S439,S488,0,12,0
S439,S489,1,8,0.125
S439,S492,0,8,0
S439,S496,1,7,0.142857143
S439,S499,1,11,0.090909091
S439,S502,3,7,0.428571429
S439,S505,2,9,0.222222222
S439,S506,1,8,0.125
S439,S507,0,9,0
S439,S508,1,9,0.111111111
S439,S510,3,7,0.428571429
S439,S511,1,7,0.142857143
S440,S1,0,6,0
S440,S2,0,5,0
S440,S3,0,5,0
S440,S4,0,6,0
S440,S5,0,5,0
S440,S6,2,10,0.2
S440,S7,1,9,0.111111111
S440,S8,0,5,0
S440,S10,0,5,0
S440,S12,0,6,0
S440,S13,0,5,0
S440,S15,0,5,0
S440,S16,0,5,0
S440,S17,0,7,0
S440,S18,1,6,0.166666667
S440,S19,0,5,0
S440,S20,1,4,0.25
S440,S21,1,8,0.125
S440,S22,0,5,0
S440,S23,0,7,0
S440,S24,1,4,0.25
S440,S25,1,4,0.25
S440,S26,0,5,0
S440,S27,0,7,0
S440,S28,0,6,0
S440,S30,0,5,0
S440,S31,1,7,0.142857143
S440,S32,0,5,0
S440,S33,0,5,0
S440,S34,0,5,0
